"","ID","URL","Title","body","Country","Group","Protest","Protest_Type","Discrim","Discrim_Type"
"34",258,"https://www.youtube.com/watch?v=9y952t2jprI","STARTING A YOUTUBE CHANNEL | THINGS TO KNOW | HOW TO GET 1000 SUBSCRIBERS | FILIPINO IN AUSTRALIA","","none","none",0,0,0,0
"35",264,"https://www.youtube.com/watch?v=9bIdwIvWXFs","How to make Mango Float | Filipino Dessert | Countryside Australia | Famela Mitchell","","none","none",0,0,0,0
"36",269,"https://www.youtube.com/watch?v=CG_drXPJjdM","Chicken Arroz Caldo + Tofu | Filipino Food | Filipino Cooks | Melbourne | Australia","","none","none",0,0,0,0
"37",274,"https://www.youtube.com/watch?v=8u0FiiujSFc","What's in our Fridge? | Ref Tour | Minimalist | Filipino Life in Australia | Lifestyle Vlog","","none","none",0,0,0,0
"38",289,"https://www.youtube.com/watch?v=fSxrFiQKig4","A Day in My Life | Filipino university student | studying ï“–, dog training ï¶ | Australia | Lycel J","","none","none",0,0,0,0
"39",293,"https://www.youtube.com/watch?v=N4qzeEinb3M","Cheese Tasting| Filipino TonqueTwister |Countryside Australia | Famela Mitchell","","none","none",0,0,0,0
"40",297,"https://www.youtube.com/watch?v=p6TdLltgXSU","FILIPINO FAMILY LIFE LIVING IN AUSTRALIA - SUNDAY LUNCH OUT WITH DABARKADS","","none","none",0,0,0,0
"41",NA,"","","NULL","","",NA,NA,NA,NA
"42",NA,"","","NULL","","",NA,NA,NA,NA
"43",NA,"","","NULL","","",NA,NA,NA,NA
"44",NA,"","","NULL","","",NA,NA,NA,NA
"45",NA,"","","NULL","","",NA,NA,NA,NA
"46",NA,"","","NULL","","",NA,NA,NA,NA
"47",NA,"","","NULL","","",NA,NA,NA,NA
"48",NA,"","","NULL","","",NA,NA,NA,NA
"49",NA,"","","NULL","","",NA,NA,NA,NA
"50",NA,"","","NULL","","",NA,NA,NA,NA
"51",NA,"","","NULL","","",NA,NA,NA,NA
"52",NA,"","","NULL","","",NA,NA,NA,NA
"53",NA,"","","NULL","","",NA,NA,NA,NA
"54",NA,"","","NULL","","",NA,NA,NA,NA
"55",NA,"","","NULL","","",NA,NA,NA,NA
"56",NA,"","","NULL","","",NA,NA,NA,NA
"57",NA,"","","NULL","","",NA,NA,NA,NA
"58",NA,"","","NULL","","",NA,NA,NA,NA
"59",NA,"","","NULL","","",NA,NA,NA,NA
"60",NA,"","","NULL","","",NA,NA,NA,NA
"61",NA,"","","NULL","","",NA,NA,NA,NA
"62",NA,"","","NULL","","",NA,NA,NA,NA
"63",NA,"","","NULL","","",NA,NA,NA,NA
"64",NA,"","","NULL","","",NA,NA,NA,NA
"65",NA,"","","NULL","","",NA,NA,NA,NA
"66",NA,"","","NULL","","",NA,NA,NA,NA
"67",NA,"","","NULL","","",NA,NA,NA,NA
"68",NA,"","","NULL","","",NA,NA,NA,NA
"69",NA,"","","NULL","","",NA,NA,NA,NA
"70",NA,"","","NULL","","",NA,NA,NA,NA
"71",NA,"","","NULL","","",NA,NA,NA,NA
"72",NA,"","","NULL","","",NA,NA,NA,NA
"73",NA,"","","NULL","","",NA,NA,NA,NA
"74",NA,"","","NULL","","",NA,NA,NA,NA
"75",NA,"","","NULL","","",NA,NA,NA,NA
"76",NA,"","","NULL","","",NA,NA,NA,NA
"77",NA,"","","NULL","","",NA,NA,NA,NA
"78",NA,"","","NULL","","",NA,NA,NA,NA
"79",NA,"","","NULL","","",NA,NA,NA,NA
"80",NA,"","","NULL","","",NA,NA,NA,NA
"81",NA,"","","NULL","","",NA,NA,NA,NA
"82",NA,"","","NULL","","",NA,NA,NA,NA
"83",NA,"","","NULL","","",NA,NA,NA,NA
"84",NA,"","","NULL","","",NA,NA,NA,NA
"85",NA,"","","NULL","","",NA,NA,NA,NA
"86",NA,"","","NULL","","",NA,NA,NA,NA
"87",NA,"","","NULL","","",NA,NA,NA,NA
"88",NA,"","","NULL","","",NA,NA,NA,NA
"89",NA,"","","NULL","","",NA,NA,NA,NA
"90",NA,"","","NULL","","",NA,NA,NA,NA
"91",NA,"","","NULL","","",NA,NA,NA,NA
"92",NA,"","","NULL","","",NA,NA,NA,NA
"93",NA,"","","NULL","","",NA,NA,NA,NA
"94",NA,"","","NULL","","",NA,NA,NA,NA
"95",NA,"","","NULL","","",NA,NA,NA,NA
"96",NA,"","","NULL","","",NA,NA,NA,NA
"97",NA,"","","NULL","","",NA,NA,NA,NA
"98",NA,"","","NULL","","",NA,NA,NA,NA
"99",NA,"","","NULL","","",NA,NA,NA,NA
"100",NA,"","","NULL","","",NA,NA,NA,NA
"101",NA,"","","NULL","","",NA,NA,NA,NA
"102",NA,"","","NULL","","",NA,NA,NA,NA
"103",NA,"","","NULL","","",NA,NA,NA,NA
"104",NA,"","","NULL","","",NA,NA,NA,NA
"105",NA,"","","NULL","","",NA,NA,NA,NA
"106",NA,"","","NULL","","",NA,NA,NA,NA
"107",NA,"","","NULL","","",NA,NA,NA,NA
"108",NA,"","","NULL","","",NA,NA,NA,NA
"109",NA,"","","NULL","","",NA,NA,NA,NA
"110",NA,"","","NULL","","",NA,NA,NA,NA
"111",NA,"","","NULL","","",NA,NA,NA,NA
"112",NA,"","","NULL","","",NA,NA,NA,NA
"113",NA,"","","NULL","","",NA,NA,NA,NA
"114",NA,"","","NULL","","",NA,NA,NA,NA
"115",NA,"","","NULL","","",NA,NA,NA,NA
"116",NA,"","","NULL","","",NA,NA,NA,NA
"117",NA,"","","NULL","","",NA,NA,NA,NA
"118",NA,"","","NULL","","",NA,NA,NA,NA
"119",NA,"","","NULL","","",NA,NA,NA,NA
"120",NA,"","","NULL","","",NA,NA,NA,NA
"121",NA,"","","NULL","","",NA,NA,NA,NA
"122",NA,"","","NULL","","",NA,NA,NA,NA
"123",NA,"","","NULL","","",NA,NA,NA,NA
"124",NA,"","","NULL","","",NA,NA,NA,NA
"125",NA,"","","NULL","","",NA,NA,NA,NA
"126",NA,"","","NULL","","",NA,NA,NA,NA
"127",NA,"","","NULL","","",NA,NA,NA,NA
"128",NA,"","","NULL","","",NA,NA,NA,NA
"129",NA,"","","NULL","","",NA,NA,NA,NA
"130",NA,"","","NULL","","",NA,NA,NA,NA
"131",NA,"","","NULL","","",NA,NA,NA,NA
"132",NA,"","","NULL","","",NA,NA,NA,NA
"133",NA,"","","NULL","","",NA,NA,NA,NA
"134",NA,"","","NULL","","",NA,NA,NA,NA
"135",NA,"","","NULL","","",NA,NA,NA,NA
"136",NA,"","","NULL","","",NA,NA,NA,NA
"137",NA,"","","NULL","","",NA,NA,NA,NA
"138",NA,"","","NULL","","",NA,NA,NA,NA
"139",NA,"","","NULL","","",NA,NA,NA,NA
"140",NA,"","","NULL","","",NA,NA,NA,NA
"141",NA,"","","NULL","","",NA,NA,NA,NA
"142",NA,"","","NULL","","",NA,NA,NA,NA
"143",NA,"","","NULL","","",NA,NA,NA,NA
"144",NA,"","","NULL","","",NA,NA,NA,NA
"145",NA,"","","NULL","","",NA,NA,NA,NA
"146",NA,"","","NULL","","",NA,NA,NA,NA
"147",NA,"","","NULL","","",NA,NA,NA,NA
"148",NA,"","","NULL","","",NA,NA,NA,NA
"149",NA,"","","NULL","","",NA,NA,NA,NA
"150",NA,"","","NULL","","",NA,NA,NA,NA
"151",NA,"","","NULL","","",NA,NA,NA,NA
"152",NA,"","","NULL","","",NA,NA,NA,NA
"153",NA,"","","NULL","","",NA,NA,NA,NA
"154",NA,"","","NULL","","",NA,NA,NA,NA
"155",NA,"","","NULL","","",NA,NA,NA,NA
"156",NA,"","","NULL","","",NA,NA,NA,NA
"157",NA,"","","NULL","","",NA,NA,NA,NA
"158",NA,"","","NULL","","",NA,NA,NA,NA
"159",NA,"","","NULL","","",NA,NA,NA,NA
"160",NA,"","","NULL","","",NA,NA,NA,NA
"161",NA,"","","NULL","","",NA,NA,NA,NA
"162",NA,"","","NULL","","",NA,NA,NA,NA
"163",NA,"","","NULL","","",NA,NA,NA,NA
"164",NA,"","","NULL","","",NA,NA,NA,NA
"165",NA,"","","NULL","","",NA,NA,NA,NA
"166",NA,"","","NULL","","",NA,NA,NA,NA
"167",NA,"","","NULL","","",NA,NA,NA,NA
"168",NA,"","","NULL","","",NA,NA,NA,NA
"169",NA,"","","NULL","","",NA,NA,NA,NA
"170",NA,"","","NULL","","",NA,NA,NA,NA
"171",NA,"","","NULL","","",NA,NA,NA,NA
"172",NA,"","","NULL","","",NA,NA,NA,NA
"173",NA,"","","NULL","","",NA,NA,NA,NA
"174",NA,"","","NULL","","",NA,NA,NA,NA
"175",NA,"","","NULL","","",NA,NA,NA,NA
"176",NA,"","","NULL","","",NA,NA,NA,NA
"177",NA,"","","NULL","","",NA,NA,NA,NA
"178",NA,"","","NULL","","",NA,NA,NA,NA
"179",NA,"","","NULL","","",NA,NA,NA,NA
"180",NA,"","","NULL","","",NA,NA,NA,NA
"181",NA,"","","NULL","","",NA,NA,NA,NA
"182",NA,"","","NULL","","",NA,NA,NA,NA
"183",NA,"","","NULL","","",NA,NA,NA,NA
"184",NA,"","","NULL","","",NA,NA,NA,NA
"185",NA,"","","NULL","","",NA,NA,NA,NA
"186",NA,"","","NULL","","",NA,NA,NA,NA
"187",NA,"","","NULL","","",NA,NA,NA,NA
"188",NA,"","","NULL","","",NA,NA,NA,NA
"189",NA,"","","NULL","","",NA,NA,NA,NA
"190",NA,"","","NULL","","",NA,NA,NA,NA
"191",NA,"","","NULL","","",NA,NA,NA,NA
"192",NA,"","","NULL","","",NA,NA,NA,NA
"193",NA,"","","NULL","","",NA,NA,NA,NA
"194",NA,"","","NULL","","",NA,NA,NA,NA
"195",NA,"","","NULL","","",NA,NA,NA,NA
"196",NA,"","","NULL","","",NA,NA,NA,NA
"197",NA,"","","NULL","","",NA,NA,NA,NA
"198",NA,"","","NULL","","",NA,NA,NA,NA
"199",NA,"","","NULL","","",NA,NA,NA,NA
"200",NA,"","","NULL","","",NA,NA,NA,NA
"201",NA,"","","NULL","","",NA,NA,NA,NA
"202",NA,"","","NULL","","",NA,NA,NA,NA
"203",NA,"","","NULL","","",NA,NA,NA,NA
"204",NA,"","","NULL","","",NA,NA,NA,NA
"205",NA,"","","NULL","","",NA,NA,NA,NA
"206",NA,"","","NULL","","",NA,NA,NA,NA
"207",NA,"","","NULL","","",NA,NA,NA,NA
"208",NA,"","","NULL","","",NA,NA,NA,NA
"209",NA,"","","NULL","","",NA,NA,NA,NA
"210",NA,"","","NULL","","",NA,NA,NA,NA
"211",NA,"","","NULL","","",NA,NA,NA,NA
"212",NA,"","","NULL","","",NA,NA,NA,NA
"213",NA,"","","NULL","","",NA,NA,NA,NA
"214",NA,"","","NULL","","",NA,NA,NA,NA
"215",NA,"","","NULL","","",NA,NA,NA,NA
"216",NA,"","","NULL","","",NA,NA,NA,NA
"217",NA,"","","NULL","","",NA,NA,NA,NA
"218",NA,"","","NULL","","",NA,NA,NA,NA
"219",NA,"","","NULL","","",NA,NA,NA,NA
"220",NA,"","","NULL","","",NA,NA,NA,NA
"221",NA,"","","NULL","","",NA,NA,NA,NA
"222",NA,"","","NULL","","",NA,NA,NA,NA
"223",NA,"","","NULL","","",NA,NA,NA,NA
"224",NA,"","","NULL","","",NA,NA,NA,NA
"225",NA,"","","NULL","","",NA,NA,NA,NA
"226",NA,"","","NULL","","",NA,NA,NA,NA
"227",NA,"","","NULL","","",NA,NA,NA,NA
"228",NA,"","","NULL","","",NA,NA,NA,NA
"229",NA,"","","NULL","","",NA,NA,NA,NA
"230",NA,"","","NULL","","",NA,NA,NA,NA
"231",NA,"","","NULL","","",NA,NA,NA,NA
"232",NA,"","","NULL","","",NA,NA,NA,NA
"233",NA,"","","NULL","","",NA,NA,NA,NA
"234",NA,"","","NULL","","",NA,NA,NA,NA
"235",NA,"","","NULL","","",NA,NA,NA,NA
"236",NA,"","","NULL","","",NA,NA,NA,NA
"237",NA,"","","NULL","","",NA,NA,NA,NA
"238",NA,"","","NULL","","",NA,NA,NA,NA
"239",NA,"","","NULL","","",NA,NA,NA,NA
"240",NA,"","","NULL","","",NA,NA,NA,NA
"241",NA,"","","NULL","","",NA,NA,NA,NA
"242",NA,"","","NULL","","",NA,NA,NA,NA
"243",NA,"","","NULL","","",NA,NA,NA,NA
"244",NA,"","","NULL","","",NA,NA,NA,NA
"245",NA,"","","NULL","","",NA,NA,NA,NA
"246",NA,"","","NULL","","",NA,NA,NA,NA
"247",NA,"","","NULL","","",NA,NA,NA,NA
"248",NA,"","","NULL","","",NA,NA,NA,NA
"249",NA,"","","NULL","","",NA,NA,NA,NA
"250",NA,"","","NULL","","",NA,NA,NA,NA
"251",NA,"","","NULL","","",NA,NA,NA,NA
"252",NA,"","","NULL","","",NA,NA,NA,NA
"253",NA,"","","NULL","","",NA,NA,NA,NA
"254",NA,"","","NULL","","",NA,NA,NA,NA
"255",NA,"","","NULL","","",NA,NA,NA,NA
"256",NA,"","","NULL","","",NA,NA,NA,NA
"257",NA,"","","NULL","","",NA,NA,NA,NA
"258",NA,"","","NULL","","",NA,NA,NA,NA
"259",NA,"","","NULL","","",NA,NA,NA,NA
"260",NA,"","","NULL","","",NA,NA,NA,NA
"261",NA,"","","NULL","","",NA,NA,NA,NA
"262",NA,"","","NULL","","",NA,NA,NA,NA
"263",NA,"","","NULL","","",NA,NA,NA,NA
"264",NA,"","","NULL","","",NA,NA,NA,NA
"265",NA,"","","NULL","","",NA,NA,NA,NA
"266",NA,"","","NULL","","",NA,NA,NA,NA
"267",NA,"","","NULL","","",NA,NA,NA,NA
"268",NA,"","","NULL","","",NA,NA,NA,NA
"269",NA,"","","NULL","","",NA,NA,NA,NA
"270",NA,"","","NULL","","",NA,NA,NA,NA
"271",NA,"","","NULL","","",NA,NA,NA,NA
"272",NA,"","","NULL","","",NA,NA,NA,NA
"273",NA,"","","NULL","","",NA,NA,NA,NA
"274",NA,"","","NULL","","",NA,NA,NA,NA
"275",NA,"","","NULL","","",NA,NA,NA,NA
"276",NA,"","","NULL","","",NA,NA,NA,NA
"277",NA,"","","NULL","","",NA,NA,NA,NA
"278",NA,"","","NULL","","",NA,NA,NA,NA
"279",NA,"","","NULL","","",NA,NA,NA,NA
"280",NA,"","","NULL","","",NA,NA,NA,NA
"281",NA,"","","NULL","","",NA,NA,NA,NA
"282",NA,"","","NULL","","",NA,NA,NA,NA
"283",NA,"","","NULL","","",NA,NA,NA,NA
"284",NA,"","","NULL","","",NA,NA,NA,NA
"285",NA,"","","NULL","","",NA,NA,NA,NA
"286",NA,"","","NULL","","",NA,NA,NA,NA
"287",NA,"","","NULL","","",NA,NA,NA,NA
"288",NA,"","","NULL","","",NA,NA,NA,NA
"289",NA,"","","NULL","","",NA,NA,NA,NA
"290",NA,"","","NULL","","",NA,NA,NA,NA
"291",NA,"","","NULL","","",NA,NA,NA,NA
"292",NA,"","","NULL","","",NA,NA,NA,NA
"293",NA,"","","NULL","","",NA,NA,NA,NA
"294",NA,"","","NULL","","",NA,NA,NA,NA
"295",NA,"","","NULL","","",NA,NA,NA,NA
"296",NA,"","","NULL","","",NA,NA,NA,NA
"297",NA,"","","NULL","","",NA,NA,NA,NA
"298",NA,"","","NULL","","",NA,NA,NA,NA
"299",NA,"","","NULL","","",NA,NA,NA,NA
"300",NA,"","","NULL","","",NA,NA,NA,NA
"301",NA,"","","NULL","","",NA,NA,NA,NA
"302",NA,"","","NULL","","",NA,NA,NA,NA
"303",NA,"","","NULL","","",NA,NA,NA,NA
"304",NA,"","","NULL","","",NA,NA,NA,NA
"305",NA,"","","NULL","","",NA,NA,NA,NA
"306",NA,"","","NULL","","",NA,NA,NA,NA
"307",NA,"","","NULL","","",NA,NA,NA,NA
"308",NA,"","","NULL","","",NA,NA,NA,NA
"309",NA,"","","NULL","","",NA,NA,NA,NA
"310",NA,"","","NULL","","",NA,NA,NA,NA
"311",NA,"","","NULL","","",NA,NA,NA,NA
"312",NA,"","","NULL","","",NA,NA,NA,NA
"313",NA,"","","NULL","","",NA,NA,NA,NA
"314",NA,"","","NULL","","",NA,NA,NA,NA
"315",NA,"","","NULL","","",NA,NA,NA,NA
"316",NA,"","","NULL","","",NA,NA,NA,NA
"317",NA,"","","NULL","","",NA,NA,NA,NA
"318",NA,"","","NULL","","",NA,NA,NA,NA
"319",NA,"","","NULL","","",NA,NA,NA,NA
"320",NA,"","","NULL","","",NA,NA,NA,NA
"321",NA,"","","NULL","","",NA,NA,NA,NA
"322",NA,"","","NULL","","",NA,NA,NA,NA
"323",NA,"","","NULL","","",NA,NA,NA,NA
"324",NA,"","","NULL","","",NA,NA,NA,NA
"325",NA,"","","NULL","","",NA,NA,NA,NA
"326",NA,"","","NULL","","",NA,NA,NA,NA
"327",NA,"","","NULL","","",NA,NA,NA,NA
"328",NA,"","","NULL","","",NA,NA,NA,NA
"329",NA,"","","NULL","","",NA,NA,NA,NA
"330",NA,"","","NULL","","",NA,NA,NA,NA
"331",NA,"","","NULL","","",NA,NA,NA,NA
"332",NA,"","","NULL","","",NA,NA,NA,NA
"333",NA,"","","NULL","","",NA,NA,NA,NA
"334",NA,"","","NULL","","",NA,NA,NA,NA
"335",NA,"","","NULL","","",NA,NA,NA,NA
"336",NA,"","","NULL","","",NA,NA,NA,NA
"337",NA,"","","NULL","","",NA,NA,NA,NA
"338",NA,"","","NULL","","",NA,NA,NA,NA
"339",NA,"","","NULL","","",NA,NA,NA,NA
"340",NA,"","","NULL","","",NA,NA,NA,NA
"341",NA,"","","NULL","","",NA,NA,NA,NA
"342",NA,"","","NULL","","",NA,NA,NA,NA
"343",NA,"","","NULL","","",NA,NA,NA,NA
"344",NA,"","","NULL","","",NA,NA,NA,NA
"345",NA,"","","NULL","","",NA,NA,NA,NA
"346",NA,"","","NULL","","",NA,NA,NA,NA
"347",NA,"","","NULL","","",NA,NA,NA,NA
"348",NA,"","","NULL","","",NA,NA,NA,NA
"349",NA,"","","NULL","","",NA,NA,NA,NA
"350",NA,"","","NULL","","",NA,NA,NA,NA
"351",NA,"","","NULL","","",NA,NA,NA,NA
"352",NA,"","","NULL","","",NA,NA,NA,NA
"353",NA,"","","NULL","","",NA,NA,NA,NA
"354",NA,"","","NULL","","",NA,NA,NA,NA
"355",NA,"","","NULL","","",NA,NA,NA,NA
"356",NA,"","","NULL","","",NA,NA,NA,NA
"357",NA,"","","NULL","","",NA,NA,NA,NA
"358",NA,"","","NULL","","",NA,NA,NA,NA
"359",NA,"","","NULL","","",NA,NA,NA,NA
"360",NA,"","","NULL","","",NA,NA,NA,NA
"361",NA,"","","NULL","","",NA,NA,NA,NA
"362",NA,"","","NULL","","",NA,NA,NA,NA
"363",NA,"","","NULL","","",NA,NA,NA,NA
"364",NA,"","","NULL","","",NA,NA,NA,NA
"365",NA,"","","NULL","","",NA,NA,NA,NA
"366",NA,"","","NULL","","",NA,NA,NA,NA
"367",NA,"","","NULL","","",NA,NA,NA,NA
"368",NA,"","","NULL","","",NA,NA,NA,NA
"369",NA,"","","NULL","","",NA,NA,NA,NA
"370",NA,"","","NULL","","",NA,NA,NA,NA
"371",NA,"","","NULL","","",NA,NA,NA,NA
"372",NA,"","","NULL","","",NA,NA,NA,NA
"373",NA,"","","NULL","","",NA,NA,NA,NA
"374",NA,"","","NULL","","",NA,NA,NA,NA
"375",NA,"","","NULL","","",NA,NA,NA,NA
"376",NA,"","","NULL","","",NA,NA,NA,NA
"377",NA,"","","NULL","","",NA,NA,NA,NA
"378",NA,"","","NULL","","",NA,NA,NA,NA
"379",NA,"","","NULL","","",NA,NA,NA,NA
"380",NA,"","","NULL","","",NA,NA,NA,NA
"381",NA,"","","NULL","","",NA,NA,NA,NA
"382",NA,"","","NULL","","",NA,NA,NA,NA
"383",NA,"","","NULL","","",NA,NA,NA,NA
"384",NA,"","","NULL","","",NA,NA,NA,NA
"385",NA,"","","NULL","","",NA,NA,NA,NA
"386",NA,"","","NULL","","",NA,NA,NA,NA
"387",NA,"","","NULL","","",NA,NA,NA,NA
"388",NA,"","","NULL","","",NA,NA,NA,NA
"389",NA,"","","NULL","","",NA,NA,NA,NA
"390",NA,"","","NULL","","",NA,NA,NA,NA
"391",NA,"","","NULL","","",NA,NA,NA,NA
"392",NA,"","","NULL","","",NA,NA,NA,NA
"393",NA,"","","NULL","","",NA,NA,NA,NA
"394",NA,"","","NULL","","",NA,NA,NA,NA
"395",NA,"","","NULL","","",NA,NA,NA,NA
"396",NA,"","","NULL","","",NA,NA,NA,NA
"397",NA,"","","NULL","","",NA,NA,NA,NA
"398",NA,"","","NULL","","",NA,NA,NA,NA
"399",NA,"","","NULL","","",NA,NA,NA,NA
"400",NA,"","","NULL","","",NA,NA,NA,NA
"401",NA,"","","NULL","","",NA,NA,NA,NA
"402",NA,"","","NULL","","",NA,NA,NA,NA
"403",NA,"","","NULL","","",NA,NA,NA,NA
"404",NA,"","","NULL","","",NA,NA,NA,NA
"405",NA,"","","NULL","","",NA,NA,NA,NA
"406",NA,"","","NULL","","",NA,NA,NA,NA
"407",NA,"","","NULL","","",NA,NA,NA,NA
"408",NA,"","","NULL","","",NA,NA,NA,NA
"409",NA,"","","NULL","","",NA,NA,NA,NA
"410",NA,"","","NULL","","",NA,NA,NA,NA
"411",NA,"","","NULL","","",NA,NA,NA,NA
"412",NA,"","","NULL","","",NA,NA,NA,NA
"413",NA,"","","NULL","","",NA,NA,NA,NA
"414",NA,"","","NULL","","",NA,NA,NA,NA
"415",NA,"","","NULL","","",NA,NA,NA,NA
"416",NA,"","","NULL","","",NA,NA,NA,NA
"417",NA,"","","NULL","","",NA,NA,NA,NA
"418",NA,"","","NULL","","",NA,NA,NA,NA
"419",NA,"","","NULL","","",NA,NA,NA,NA
"420",NA,"","","NULL","","",NA,NA,NA,NA
"421",NA,"","","NULL","","",NA,NA,NA,NA
"422",NA,"","","NULL","","",NA,NA,NA,NA
"423",NA,"","","NULL","","",NA,NA,NA,NA
"424",NA,"","","NULL","","",NA,NA,NA,NA
"425",NA,"","","NULL","","",NA,NA,NA,NA
"426",NA,"","","NULL","","",NA,NA,NA,NA
"427",NA,"","","NULL","","",NA,NA,NA,NA
"428",NA,"","","NULL","","",NA,NA,NA,NA
"429",NA,"","","NULL","","",NA,NA,NA,NA
"430",NA,"","","NULL","","",NA,NA,NA,NA
"431",NA,"","","NULL","","",NA,NA,NA,NA
"432",NA,"","","NULL","","",NA,NA,NA,NA
"433",NA,"","","NULL","","",NA,NA,NA,NA
"434",NA,"","","NULL","","",NA,NA,NA,NA
"435",NA,"","","NULL","","",NA,NA,NA,NA
"436",NA,"","","NULL","","",NA,NA,NA,NA
"437",NA,"","","NULL","","",NA,NA,NA,NA
"438",NA,"","","NULL","","",NA,NA,NA,NA
"439",NA,"","","NULL","","",NA,NA,NA,NA
"440",NA,"","","NULL","","",NA,NA,NA,NA
"441",NA,"","","NULL","","",NA,NA,NA,NA
"442",NA,"","","NULL","","",NA,NA,NA,NA
"443",NA,"","","NULL","","",NA,NA,NA,NA
"444",NA,"","","NULL","","",NA,NA,NA,NA
"445",NA,"","","NULL","","",NA,NA,NA,NA
"446",NA,"","","NULL","","",NA,NA,NA,NA
"447",NA,"","","NULL","","",NA,NA,NA,NA
"448",NA,"","","NULL","","",NA,NA,NA,NA
"449",NA,"","","NULL","","",NA,NA,NA,NA
"450",NA,"","","NULL","","",NA,NA,NA,NA
"451",NA,"","","NULL","","",NA,NA,NA,NA
"452",NA,"","","NULL","","",NA,NA,NA,NA
"453",NA,"","","NULL","","",NA,NA,NA,NA
"454",NA,"","","NULL","","",NA,NA,NA,NA
"455",NA,"","","NULL","","",NA,NA,NA,NA
"456",NA,"","","NULL","","",NA,NA,NA,NA
"457",NA,"","","NULL","","",NA,NA,NA,NA
"458",NA,"","","NULL","","",NA,NA,NA,NA
"459",NA,"","","NULL","","",NA,NA,NA,NA
"460",NA,"","","NULL","","",NA,NA,NA,NA
"461",NA,"","","NULL","","",NA,NA,NA,NA
"462",NA,"","","NULL","","",NA,NA,NA,NA
"463",NA,"","","NULL","","",NA,NA,NA,NA
"464",NA,"","","NULL","","",NA,NA,NA,NA
"465",NA,"","","NULL","","",NA,NA,NA,NA
"466",NA,"","","NULL","","",NA,NA,NA,NA
"467",NA,"","","NULL","","",NA,NA,NA,NA
"468",NA,"","","NULL","","",NA,NA,NA,NA
"469",NA,"","","NULL","","",NA,NA,NA,NA
"470",NA,"","","NULL","","",NA,NA,NA,NA
"471",NA,"","","NULL","","",NA,NA,NA,NA
"472",NA,"","","NULL","","",NA,NA,NA,NA
"473",NA,"","","NULL","","",NA,NA,NA,NA
"474",NA,"","","NULL","","",NA,NA,NA,NA
"475",NA,"","","NULL","","",NA,NA,NA,NA
"476",NA,"","","NULL","","",NA,NA,NA,NA
"477",NA,"","","NULL","","",NA,NA,NA,NA
"478",NA,"","","NULL","","",NA,NA,NA,NA
"479",NA,"","","NULL","","",NA,NA,NA,NA
"480",NA,"","","NULL","","",NA,NA,NA,NA
"481",NA,"","","NULL","","",NA,NA,NA,NA
"482",NA,"","","NULL","","",NA,NA,NA,NA
"483",NA,"","","NULL","","",NA,NA,NA,NA
"484",NA,"","","NULL","","",NA,NA,NA,NA
"485",NA,"","","NULL","","",NA,NA,NA,NA
"486",NA,"","","NULL","","",NA,NA,NA,NA
"487",NA,"","","NULL","","",NA,NA,NA,NA
"488",NA,"","","NULL","","",NA,NA,NA,NA
"489",NA,"","","NULL","","",NA,NA,NA,NA
"490",NA,"","","NULL","","",NA,NA,NA,NA
"491",NA,"","","NULL","","",NA,NA,NA,NA
"492",NA,"","","NULL","","",NA,NA,NA,NA
"493",NA,"","","NULL","","",NA,NA,NA,NA
"494",NA,"","","NULL","","",NA,NA,NA,NA
"495",NA,"","","NULL","","",NA,NA,NA,NA
"496",NA,"","","NULL","","",NA,NA,NA,NA
"497",NA,"","","NULL","","",NA,NA,NA,NA
"498",NA,"","","NULL","","",NA,NA,NA,NA
"499",NA,"","","NULL","","",NA,NA,NA,NA
"500",NA,"","","NULL","","",NA,NA,NA,NA
"501",NA,"","","NULL","","",NA,NA,NA,NA
"502",NA,"","","NULL","","",NA,NA,NA,NA
"503",NA,"","","NULL","","",NA,NA,NA,NA
"504",NA,"","","NULL","","",NA,NA,NA,NA
"505",NA,"","","NULL","","",NA,NA,NA,NA
